Trade Date,Acct No,Stock Code,Country,Buy/Sell,Price,Unit,,
20150402,20002894001,BABA US,US,1,82.5,120,,
20170512,632407,3382.JP,JP,2,4800,400,,
20180307,632407,BTG.SG,SG,1,1.8,22500,,
20150929,20002894001,573 HK,HK,1,2.55,16000,,
20180622,632407,LAC.CA,CA,2,7.6,5700,,
20180423,632407,SILO.ID,ID,1,8175,4000,,
20170124,101013264,HPG VN,VN,2,43000,5750,,
20161012,632407,4503.JP,JP,2,1550,1200,,
20140822,20002894001,M US,US,2,61,515,,
20131128,20002894001,1055 HK,HK,1,3.39,14000,,
20180817,101013264,TTB VN,VN,2,22300,10000,,
20180829,632407,BSL.AU,AU,1,17.9,1500,,
20171019,101013264,NNC VN,VN,1,58800,900,,
20150608,632407,572 HK,HK,2,0.375,80000,,
20160119,101013264,HT1 VN,VN,2,26000,27300,,
20140818,20002894001,PQ US,US,1,5.89,430,,
20150706,20002894001,AAPL US,US,1,125,100,,
20170731,101013264,VKC VN,VN,2,8000,10000,,
20161019,101013264,NHC VN,VN,1,30605.71429,3500,,
20170505,101013264,SVC VN,VN,2,52000,1000,,
20160121,101013264,HTL VN,VN,1,154000,2000,,
20140418,BR9224,MAY MK,MK,2,9.83,5800,,
20150827,20002894001,7267 JP,JP,1,3695,100,,
20160523,624892,CRT SP,SP,1,0.815,6000,,
20150724,101013264,VMD VN,VN,1,31700,500,,
20170216,624892,BTG.SG,SG,1,1.32,12700,,
20151202,20002894001,8728 JP,JP,1,1570,2000,,
20180817,101013264,TTB VN,VN,2,22200,5400,,
20170125,101013264,HPG VN,VN,2,43000,5750,,
20140904,20002894001,SDRL US,US,1,36,500,,
20170322,632407,5707.JP,JP,1,559,10000,,
20170719,101013264,CVT VN,VN,2,46200,5000,,
20180808,632407,SILO.ID,ID,1,3060,10000,,
20160906,101013264,HT1 VN,VN,1,27200,1800,,
20170829,101013264,DXG VN,VN,1,20450,20000,,
20160725,101013264,DXG VN,VN,2,15500,2600,,
20171117,632407,VED.UK,UK,1,7.7,5000,,
20160727,101013264,WCS VN,VN,1,160000,800,,
20180710,101013264,CTD VN,VN,1,141000,500,,
20141008,20002894001,SPY US,US,1,193.5,30,,
20141219,20002894001,CMCSA US,US,2,56.5,140,,
20180820,632407,SILO.ID,ID,1,2800,10000,,
20150629,20002894001,8306 JP,JP,1,900,1000,,
20180110,632407,VED.UK,UK,2,8.75,18891,,
20141112,20002894001,3933 HK,HK,1,5.28,20000,,
20160727,101013264,VHC VN,VN,2,53000,2000,,
20150827,20002894001,357 HK,HK,1,7.89,4000,,
20180817,101013264,TTB VN,VN,2,22200,5000,,
20150115,20002894001,8306 JP,JP,1,0,1400,,
20140724,20002894001,V US,US,2,223,50,,
20180821,632407,SILO.ID,ID,1,3000,1000,,
20140529,20002894001,ADS GY,GY,1,78.4,40,,
20180111,632407,8306.JP,JP,2,880,5000,,
20180219,632407,VED.UK,UK,1,7.55,5000,,
20140403,20002894001,1910 HK,HK,2,24.8,1500,,
20150506,20002894001,573 HK,HK,1,3.65,40000,,
20150212,20002894001,1181 HK,HK,1,1.62,10000,,
20170418,101013264,DPM VN,VN,1,0,2900,,
20161102,632407,035420.KR,KR,2,833000,10,,
20180814,632407,SILO.ID,ID,1,2850,9000,,
20141201,20002894001,2318 HK,HK,2,66.55,1000,,
20180808,632407,SILO.ID,ID,1,3030,20000,,
20171227,632407,SILO.ID,ID,1,9800,4000,,
20180307,632407,601012.CN,CN,1,36.7,500,,
20170517,632407,LAC.CA,CA,1,0.96,43900,,
20170906,101013264,PTB VN,VN,1,129000,1200,,
20171102,632407,LAC.CA,CA,1,2.04,25000,,
20170627,101013264,HBC VN,VN,1,65300,1140,,
2018830,632407,0539.HK,HK,1,0.148,500000,,
20140123,20002894001,2828 HK,HK,1,101.6,400,,
20170707,632407,HTGC,GC,1,14,500,,
20160727,101013264,HAX VN,VN,1,30000,6000,,
20170908,632407,5707.JP,JP,1,512,21000,,
20160930,101013264,GIL VN,VN,1,67900,2100,,
20180807,632407,SILO.ID,ID,1,3070,20000,,
20160622,101013264,MAS VN,VN,1,141500,2000,,
20170217,101013264,PTB VN,VN,1,135000,1000,,
20171031,632407,LAC.CA,CA,1,1.98,12100,,
20180829,632407,0539.HK,HK,1,0.143,600000,,
20171011,101013264,KDF VN,VN,1,59400,3000,,
20180629,632407,9984.JP,JP,1,7955,2000,,
20160930,101013264,DNP VN,VN,1,29300,5000,,
20170724,101013264,VKC VN,VN,2,7700,20000,,
20141027,20002894001,ALV GY,GY,1,124,22,,
20180207,632407,SILO.ID,ID,1,8900,10000,,
20180718,101013264,AST VN,VN,1,62000,2600,,
20170308,101013264,CII VN,VN,1,36550,780,,
20180703,101013264,NCS VN,VN,2,0,75,,
20170323,101013264,VKC VN,VN,1,14000,10000,,
20141120,20002894001,GOOGL US,US,1,548,12,,
20180809,632407,SILO.ID,ID,1,3090,30000,,
20141216,20002894001,3382 JP,JP,1,4230,200,,
20171003,632407,5707.JP,JP,1,5030,600,,
20170808,632407,6758.JP,JP,2,4440,1000,,
20180427,101013264,TTD VN,VN,1,61000,1500,,
20150203,20002894001,EUN2 GY,GY,2,34.3,200,,
20140530,20002894001,1910 HK,HK,2,25,1800,,
20180409,632407,SILO.ID,ID,1,8300,20000,,
20140909,20002894001,3382 JP,JP,1,4088.5,400,,
20180327,632407,SILO.ID,ID,1,8200,15000,,
20171206,632407,6723.JP,JP,1,1280,4000,,
20180829,632407,6728.JP,JP,1,4575,1000,,
2018830,632407,BSL.AU,AU,1,17.6,5000,,
20160715,101013264,KHA VN,VN,1,42000,2000,,
20180111,632407,WLCON PM,PM,1,8.4817,300000,,
20150330,20002894001,7261 JP,JP,1,0,400,,
20180412,632407,SILO.ID,ID,1,8375,10000,,
20160706,101013264,MAS VN,VN,1,153000,2000,,
20171011,632407,LAC.CA,CA,1,1.73,11500,,
20150130,20002894001,EUN2 GY,GY,2,34,175,,
20180809,632407,SILO.ID,ID,1,3040,10000,,
20170807,101013264,GIL VN,VN,2,36400,5000,,
20171031,632407,MUA.AU,AU,2,0.54,4800,,
20180411,632407,SILO.ID,ID,1,8400,10000,,
20140506,BR9224,IHH.MK,MK,1,3.96,7600,,
20170724,101013264,VKC VN,VN,2,7800,10000,,
20170113,101013264,ACV VN,VN,1,49700,10000,,
20160706,101013264,MAS VN,VN,1,153000,3100,,
20161213,632407,HBI,BI,1,23,600,,
20170316,624892,IREIT.SG,SG,1,0.715,16000,,
20171207,632407,BTL.CA,CA,2,9.69,6000,,
20150327,20002894001,SPY US,US,2,205.5,75,,
20171204,632407,3382.JP,JP,2,4574,200,,
20140818,20002894001,GSK LN,LN,1,0,118,,
20180605,632407,7936.JP,JP,1,1790,5600,,
20150619,20002894001,357 HK,HK,1,9.57,4000,,
20140902,20002894001,43 HK,HK,1,0.91,84000,,
20151116,20002894001,7169 JP,JP,1,1370,5800,,
20160324,20002894001,8306 JP,JP,1,533,800,,
20150202,20002894001,SPY US,US,1,199.8,75,,
20140327,20002894001,CSCO US,US,1,22,200,,
20170731,632407,KEPDC.SG,SG,1,1.285,5200,,
20140730,20002894001,1913 HK,HK,1,53.55,2000,,
20180709,632407,SILO.ID,ID,1,4390,10000,,
20171218,632407,RFX.AU,AU,1,0.115,200000,,
20170705,101013264,HAX VN,VN,1,47000,5000,,
20180821,632407,SILO.ID,ID,1,3000,10000,,
20141127,20002894001,DAI GY,GY,2,67,185,,
20140430,20002894001,1928 HK,HK,2,59.7,800,,
20170317,101013264,MAS VN,VN,2,104500,1800,,
20150331,20002894001,357 HK,HK,1,7.11,10000,,
20161102,632407,5707.JP,JP,2,379,50000,,
20180104,632407,SILO.ID,ID,1,9075,10000,,
20140721,20002894001,EUN2 GY,GY,1,32.35,400,,
20180412,632407,SILO.ID,ID,1,8450,45000,,
20180104,632407,SILO.ID,ID,1,9075,10000,,
20170420,101013264,MAS VN,VN,2,90000,3000,,
20160826,101013264,HTL VN,VN,1,69000,2450,,
20150430,632407,PACRA SP,SP,2,0.71,8000,,
20180110,101013264,JVC VN,VN,1,6180,15000,,
20180814,632407,SILO.ID,ID,1,2840,500,,
20140623,20002894001,T US,US,1,35.4,340,,
20160121,101013264,HTL VN,VN,1,155000,2000,,
20170922,101013264,MAS VN,VN,2,84200,1000,,
20180823,101013264,VJC VN,VN,1,151300,2000,,
20170721,101013264,VKC VN,VN,2,8200,25400,,
20161107,101013264,MAS VN,VN,1,153000,1000,,
20140625,20002894001,1045 HK,HK,2,11.68,3500,,
20180823,101013264,VJC VN,VN,1,151200,10000,,
20150326,101013264,NHS VN,VN,1,10800,6500,,
20161020,101013264,HTL VN,VN,1,67000,2800,,
20140603,20002894001,1910 HK,HK,2,23.95,1800,,
20141216,20002894001,GAZ GY,GY,1,3,10000,,
20170322,632407,5707.JP,JP,1,559,5000,,
20180418,632407,SILO.ID,ID,1,8325,10000,,
20160817,101013264,CVT VN,VN,1,37400,4000,,
20160121,101013264,HTL VN,VN,1,155000,2000,,
20160906,101013264,FMC VN,VN,1,23200,2000,,
20170629,101013264,E1VFVN30 VN,VN,1,12400,13000,,
20141219,101013264,TCL VN,VN,1,0,5200,,
20170421,101013264,CTG VN,VN,1,17000,10000,,
20171106,101013264,APC VN,VN,1,60600,3000,,
20171130,632407,CRR.AU,AU,1,2.8,4240,,
20180823,101013264,VJC VN,VN,1,151200,4000,,
20171127,632407,000333.CN,CN,1,52.5,300,,
20170925,101013264,MAS VN,VN,2,84000,5700,,
20140626,20002894001,ADS GY,GY,2,0,40,,
20160610,101013264,MAS VN,VN,1,139500,2000,,
20180530,101013264,VJC VN,VN,1,147500,2500,,
20161104,632407,5707.JP,JP,2,383,1000,,
20180719,101013264,CII VN,VN,1,28100,10200,,
20151214,20002894001,6501 JP,JP,1,0,1000,,
20140408,20002894001,V US,US,1,205,35,,
20170223,101013264,ACV VN,VN,1,51600,4000,,
20160817,101013264,CVT VN,VN,1,36500,10000,,
20171208,632407,TBV.SG,SG,1,0.95,44000,,
20160602,101013264,HMH VN,VN,1,15800,3900,,
20161230,632407,002415.CN,CN,1,23.85,1000,,
20150429,632407,BMRI IJ,IJ,2,10550,3500,,
20170215,101013264,CVT VN,VN,2,47400,5300,,
20180223,632407,BTG.SG,SG,1,1.8,11300,,
20170203,624892,BTG.SG,SG,1,1,13500,,
20171030,632407,LAC.CA,CA,1,2.1,9500,,
20141028,20002894001,1186 HK,HK,2,8.09,16000,,
20140324,20002894001,3918 HK,HK,2,8.5,6000,,
20170427,101013264,MAS VN,VN,2,91000,2000,,
20150608,20002894001,573 HK,HK,1,3.34,30000,,
20160524,101013264,NCT VN,VN,1,109000,560,,
20180829,632407,BSL.AU,AU,1,18.05,2000,,
20180313,632407,BTG.SG,SG,1,1.96,8000,,
20171116,632407,5707.JP,JP,2,6180,2000,,
20131126,20002894000,SBUX US,US,1,80.5,60,,
20171024,101013264,KSB VN,VN,2,45400,5000,,
20170417,632407,1321.JP,JP,2,18900,55,,
20170829,632407,5707.JP,JP,1,496,2000,,
20180307,632407,SEVN PM,PM,1,113.8585,12100,,
20161208,101013264,APG VN,VN,1,6850,4000,,
20140919,20002894001,2828 HK,HK,1,110,400,,
20140523,20002894001,1910 HK,HK,2,24.85,1800,,
20160805,101013264,HAX VN,VN,1,27500,10000,,
20180709,632407,SILO.ID,ID,1,4450,300,,
20160817,624892,BTG.SG,SG,1,1.0744,19600,,
20160921,101013264,NNC VN,VN,1,98714.44444,10800,,
20170323,101013264,VKC VN,VN,1,14000,10000,,
20180723,632407,SILO.ID,ID,1,3530,10000,,
20150429,20002894001,573 HK,HK,1,3.61,13000,,
20170727,101013264,KSB VN,VN,1,54000,5000,,
20160728,101013264,SVC VN,VN,2,42000,4000,,
20161025,624892,DBXMRC.SG,SG,2,1,1290,,
20170908,632407,5707.JP,JP,1,512,20000,,
20171215,632407,SILO.ID,ID,1,10500,10000,,
20151208,20002894001,8728 JP,JP,1,1530,700,,
20171218,101013264,NT2 VN,VN,1,32800,10000,,
20180130,632407,7974.JP,JP,2,47100,200,,
20150225,101013264,MWG VN,VN,1,142000,3000,,
20180510,101013264,HDB VN,VN,1,42400,2000,,
20180731,632407,SILO.ID,ID,1,3180,2000,,
20180322,632407,BTG.SG,SG,1,1.92,15000,,
20170609,101013264,KSB VN,VN,1,52500,3000,,
20171117,632407,VED.UK,UK,1,7.64,10000,,
20150702,20002894001,573 HK,HK,1,3.4,15000,,
20170705,632407,3382.JP,JP,1,4600,300,,
20171215,632407,SILO.ID,ID,1,10600,10000,,
20180522,101013264,PLX VN,VN,1,64900,360,,
20140723,20002894001,BA US,US,1,129.9,120,,
20161221,632407,SKX,KX,1,25.2,560,,
20160817,624892,BTG.SG,SG,1,1.0739,17000,,
20170727,101013264,CVT VN,VN,1,44200,3700,,
20171120,101013264,NT2 VN,VN,1,31000,10000,,
20150112,20002894001,1045 HK,HK,1,10.62,5000,,
20150605,101013264,HPG VN,VN,1,25400,12000,,
20140717,20002894001,VGK US,US,1,59.4,100,,
20170331,632407,LAC.CA,CA,1,1.0096,42100,,
20160929,101013264,GIL VN,VN,1,68000,6000,,
20150824,20002894001,AAPL US,US,2,103,94,,
20140725,20002894001,43 HK,HK,1,1.01,12000,,
20180207,632407,SEVN PM,PM,1,105,114000,,
20180117,101013264,C32 VN,VN,1,38800,1860,,
20171215,632407,SILO.ID,ID,1,10525,10000,,
20180426,101013264,TTD VN,VN,1,58500,3000,,
20170817,101013264,APC VN,VN,1,38900,2010,,
20170321,632407,5707.JP,JP,2,583,10000,,
20151117,20002894001,7203 JP,JP,1,7590,200,,
20170824,632407,GAZ.GY,GY,1,3.3,1300,,
20171206,632407,VED.UK,UK,2,6.4,5000,,
20140911,20002894001,1910 HK,HK,2,0,1800,,
20140605,20002894001,1910 HK,HK,2,25.05,1800,,
20140605,20002894001,GM US,US,1,36.22,85,,
20140520,20002894001,992 HK,HK,2,9.2,8000,,
20150721,101013264,HT1 VN,VN,1,21200,14000,,
20150709,101013264,AAA VN,VN,2,0,22000,,
20171115,632407,5707.JP,JP,2,6110,2000,,
20180530,101013264,VJC VN,VN,1,147500,1500,,
20160830,101013264,MAS VN,VN,1,131500,1000,,
20171127,632407,WLCON PM,PM,1,8.2303,801700,,
20141105,20002894001,8306 JP,JP,1,632,900,,
20150703,20002894001,1181 HK,HK,1,1.98,4000,,
20160524,101013264,SPM VN,VN,1,19000,3200,,
20160204,20002894001,1181 HK,HK,1,1.54,52000,,
20150330,101013264,VMD VN,VN,1,19400,1120,,
20180803,632407,VED.UK,UK,2,8.275,10000,,
20170424,101013264,FMC VN,VN,2,18150,4500,,
20140624,20002894001,1045 HK,HK,1,11.32,3500,,
20170503,101013264,HTL VN,VN,2,41200,450,,
20170622,101013264,AAA VN,VN,2,0,2100,,
20180712,632407,9984.JP,JP,1,9500,100,,
20170224,101013264,QNS VN,VN,1,113000,600,,
20170324,101013264,VKC VN,VN,1,14000,10000,,
20150302,20002894001,3436 JP,JP,1,2404,400,,
20160530,101013264,HAT VN,VN,1,45300,1500,,
20171109,101013264,E1VFVN30 VN,VN,1,0,24000,,
20180410,101013264,HDB VN,VN,1,49000,5000,,
20180426,101013264,TTD VN,VN,1,58500,4000,,
20170609,101013264,KSB VN,VN,1,52500,3500,,
20180829,632407,6728.JP,JP,1,4600,800,,
20171213,632407,SILO.ID,ID,1,10625,6000,,
20180606,101013264,CII VN,VN,1,28200,9990,,
20180803,632407,VED.UK,UK,2,8.282,10000,,
20180710,101013264,HDB VN,VN,1,35900,930,,
20151201,20002894001,357 HK,HK,2,10.04,35000,,
20170404,632407,9020.JP,JP,1,9800,200,,
20180809,632407,SILO.ID,ID,1,3090,15000,,
20170224,101013264,QNS VN,VN,1,115000,600,,
20170124,101013264,ACV VN,VN,1,49900,5000,,
20140904,20002894001,INDA US,US,1,31.535,45,,
20170727,101013264,KSB VN,VN,1,54000,4000,,
20170922,101013264,MAS VN,VN,2,84000,2000,,
20180709,632407,SILO.ID,ID,1,4390,3000,,
20141204,20002894001,2914 JP,JP,1,3670,200,,
20140729,20002894001,493 HK,HK,1,1.32,30000,,
20141024,20002894001,DAI GY,GY,2,60.7,100,,
20180412,632407,SILO.ID,ID,1,8425,10000,,
20180207,632407,SILO.ID,ID,1,8900,20000,,
20171106,101013264,APC VN,VN,1,60500,4000,,
20180126,101013264,SGN VN,VN,1,151000,900,,
20170825,101013264,CTG VN,VN,1,18900,30000,,
20150326,101013264,VNR VN,VN,1,24800,1000,,
20160906,101013264,THS VN,VN,1,7200,10000,,
2018830,632407,0539.HK,HK,1,0.148,600000,,
20170609,101013264,KSB VN,VN,1,52500,3000,,
20150827,20002894001,1181 HK,HK,1,1.53,20000,,
20160202,20002894001,1910 HK,HK,1,21.55,4800,,
20180807,632407,SILO.ID,ID,1,3070,15000,,
20160930,101013264,VKC VN,VN,1,19300,6000,,
20150226,101013264,MWG VN,VN,1,141000,650,,
20170724,101013264,VKC VN,VN,2,7600,10000,,
20150619,20002894001,357 HK,HK,1,9.59,5000,,
20160728,101013264,HAX VN,VN,1,29800,5000,,
20140721,20002894001,EUN2 GY,GY,1,32.5,200,,
20170331,632407,LAC.CA,CA,1,0.98,12700,,
20170718,101013264,NNC VN,VN,1,61000,5000,,
20160218,20002894001,1910 HK,HK,1,22.75,16500,,
20150713,20002894001,2211 HK,HK,1,3.61,10000,,
20180116,101013264,LPB VN,VN,1,15700,8500,,
20180509,632407,SILO.ID,ID,1,6425,5000,,
20150326,101013264,NHS VN,VN,1,10700,4000,,
20140828,20002894001,AAPL US,US,2,102.1,118,,
20150420,20002894001,LLOY LN,LN,1,0,4000,,
20180821,632407,SILO.ID,ID,1,3000,1500,,
20160822,101013264,HTL VN,VN,1,69500,700,,
20140905,632407,005930 KS,KS,1,1200000,2,,
20180319,632407,BTG.SG,SG,1,1.92,8500,,
20160215,101013264,NCT VN,VN,1,122000,2500,,
20140902,20002894001,NUS US,US,2,43.46,120,,
20180322,632407,SILO.ID,ID,1,8225,15000,,
2018830,632407,0539.HK,HK,1,0.15,300000,,
20160706,101013264,MAS VN,VN,1,153000,2000,,
20170322,632407,5707.JP,JP,1,557,20000,,
20161012,632407,3382.JP,JP,2,4431,1200,,
20171020,632407,ERE-U.CA,CA,1,3.98,1400,,
20170324,101013264,VKC VN,VN,1,14000,10000,,
20171102,632407,MUA.AU,AU,2,0.54,5000,,
20170721,101013264,SBV VN,VN,1,41800,2000,,
20170907,632407,5707.JP,JP,2,520,40000,,
20141204,20002894001,DGE LN,LN,2,19.36,200,,
20160616,101013264,HTL VN,VN,2,85000,3000,,
20150619,20002894001,357 HK,HK,1,9.58,8000,,
20150716,632407,IHH SP,SP,2,2.0994,10000,,
20150331,20002894001,1181 HK,HK,1,1.7,16000,,
20141022,20002894001,1299 HK,HK,2,41.8,2000,,
20160721,101013264,CLC VN,VN,2,56000,30000,,
20180808,632407,SILO.ID,ID,1,3000,15000,,
20140320,20002894001,1910 HK,HK,2,23.8,2100,,
20170804,101013264,GIL VN,VN,2,37600,4000,,
20180808,632407,SILO.ID,ID,1,3030,15000,,
20150305,20002894001,1181 HK,HK,1,1.7,50000,,
20141113,632407,WTE SP,SP,2,0.007,630,,
20140717,20002894001,1913 HK,HK,2,56.5,2000,,
20180821,101013264,DXG VN,VN,2,27950,15000,,
20171115,632407,LAC.CA,CA,1,10.94,1600,,
20180419,632407,GLO PM,PM,1,1540,155,,
20151005,624892,DTECH SP,SP,1,0.27,14000,,
20170510,632407,LAC.CA,CA,1,0.98,6100,,
20160628,101013264,VNM VN,VN,1,137000,1150,,
20161018,101013264,CAP VN,VN,2,40000,800,,
20180313,101013264,VFG VN,VN,2,31900,1820,,
20180703,101013264,CDN VN,VN,2,13800,50,,
20160601,632407,AIRM US,US,1,34,235,,
20171213,632407,SILO.ID,ID,1,10575,13000,,
20160329,101013264,SVC VN,VN,1,29600,10000,,
20170206,101013264,PMC VN,VN,1,68500,2000,,
20170609,101013264,KSB VN,VN,1,52300,3500,,
20170324,101013264,VKC VN,VN,1,14100,15000,,
20150408,20002894001,1181 HK,HK,1,1.88,50000,,
20140320,20002894001,3918 HK,HK,1,8.2,6000,,
20150326,101013264,PVC VN,VN,1,22700,3400,,
20180824,632407,TBV.SG,SG,1,0.65,31800,,
20170111,624892,SHLA.SG,SG,2,0.99,5000,,
20180710,632407,TBV.SG,SG,1,0.73,6000,,
20171206,632407,VED.UK,UK,2,6.4,5000,,
20150319,20002894001,1181 HK,HK,1,1.64,8000,,
20180718,632407,9984.JP,JP,2,9660,100,,
20170216,624892,BTG.SG,SG,1,1.305,20800,,
20171117,632407,VED.UK,UK,1,7.7,10000,,
20180830,632407,5233 TW,TW,1,32,2000,,
20160902,632407,TV.CA,CA,1,0.88,100000,,
20140213,20002894001,1321 JP,JP,1,14950,50,,
20140107,20002894001,880 HK,HK,2,26.3,2000,,
20170112,101013264,KBC VN,VN,2,14250,4300,,
20140710,20002894001,3777 HK,HK,2,2.13,6000,,
20170322,101013264,VKC VN,VN,1,14152.68817,46500,,
20161207,101013264,WCS VN,VN,1,197000,800,,
20160616,101013264,HTL VN,VN,2,84000,2020,,
20160202,20002894001,1910 HK,HK,1,21.4,3000,,
20140718,20002894001,DAI GY,GY,1,65.4,200,,
20140331,632407,NXT.CN,CN,1,0.88,5000,,
20170714,101013264,PMC VN,VN,1,88000,2000,,
20140617,20002894001,1299 HK,HK,1,38.65,1600,,
20180821,101013264,VJC VN,VN,1,151700,1500,,
20180606,101013264,KDF VN,VN,2,35000,1200,,
20170313,101013264,DNP VN,VN,1,25600,5000,,
20150227,20002894001,573 HK,HK,1,3.4,18000,,
20170727,101013264,VKC VN,VN,2,9000,10000,,
20170308,101013264,SCD VN,VN,1,43556.80473,5070,,
20180829,632407,BSL.AU,AU,1,17.99,1500,,
20180803,632407,VED.UK,UK,2,8.285,5000,,
20160930,101013264,VKC VN,VN,1,19300,5500,,
20141009,20002894001,DGE LN,LN,1,1759,200,,
20171103,632407,LAC.CA,CA,1,2,22200,,
20180710,101013264,CTD VN,VN,1,142900,190,,
20150612,20002894001,8306 JP,JP,1,0,600,,
20180219,632407,VED.UK,UK,1,7.57,10000,,
20170403,632407,LAC.CA,CA,1,0.92,50000,,
20150203,20002894001,CMCSA US,US,1,54,300,,
20180821,101013264,VJC VN,VN,1,151800,1000,,
20160422,20002894001,8802 JP,JP,1,2281.5,1000,,
20150609,20002894001,3382 JP,JP,1,5100,200,,
20171002,101013264,HAG VN,VN,2,8400,7550,,
20140630,20002894001,1910 HK,HK,2,26,1800,,
20170221,101013264,HAT VN,VN,2,41900,4500,,
20180706,101013264,CVT VN,VN,1,22000,1500,,
20170207,624892,SHLA.SG,SG,2,1.0157,5000,,
20180705,632407,LPPF.ID,ID,2,8625,26700,,
20160622,101013264,MAS VN,VN,1,141500,1500,,
20150210,20002894001,V US,US,2,265,70,,
20160715,101013264,KHA VN,VN,1,41800,8000,,
20170208,101013264,WCS VN,VN,1,186000,2000,,
20140618,20002894001,RRS AU,AU,1,0.035,181159,,
20150430,20002894001,573 HK,HK,1,3.68,20000,,
20150309,101013264,MPC VN,VN,2,0,3000,,
20150409,20002894001,1181 HK,HK,1,1.9,26000,,
20180705,632407,HUGE.CA,CA,1,0.175,25000,,
20150716,632407,DBS SP,SP,2,21.37,1000,,
20141219,20002894001,DAI GY,GY,2,69.6,80,,
20170927,101013264,NT2 VN,VN,1,26200,13000,,
20161125,101013264,BMP VN,VN,1,195300,850,,
20170208,101013264,HPG VN,VN,1,44700,7000,,
20170724,101013264,VKC VN,VN,2,7700,15000,,
20150708,20002894001,7205 JP,JP,2,0,300,,
20180619,632407,BRTSS.SG,SG,1,1.01,160000,,
20180709,632407,SILO.ID,ID,1,4420,5000,,
20151029,20002894001,9503 JP,JP,2,1520,900,,
20160728,101013264,HAX VN,VN,1,29800,6000,,
20170609,101013264,KSB VN,VN,1,52500,4000,,
20180326,632407,SEVN PM,PM,1,115.4175,3800,,
20161104,632407,5707.JP,JP,2,382,18000,,
20171011,101013264,KDF VN,VN,1,59400,2000,,
20140116,20002894001,1045 HK,HK,2,10,5000,,
20171215,101013264,VNS VN,VN,1,12200,3000,,
20140304,20002894001,2828 HK,HK,1,97.7,500,,
20160927,632407,CERS,RS,1,6.42,1000,,
20150302,20002894001,1181 HK,HK,1,1.7,32000,,
20180105,101013264,DNP VN,VN,2,20300,8000,,
20140924,20002894001,DAI GY,GY,1,61.1,100,,
20180117,101013264,VHC VN,VN,1,58000,3600,,
20180817,101013264,TTB VN,VN,2,22250,10000,,
20160727,101013264,HAX VN,VN,1,30000,8000,,
20180207,632407,SILO.ID,ID,1,8900,20000,,
20180410,632407,SILO.ID,ID,1,8325,10000,,
20170424,101013264,FMC VN,VN,2,18000,1330,,
20180516,632407,4503.JP,JP,2,1667,1400,,
20170223,101013264,APG VN,VN,2,4280,18000,,
20170419,101013264,LDG VN,VN,1,12550,18800,,
20180228,632407,SILO.ID,ID,1,8625,10000,,
20160824,101013264,HTL VN,VN,1,70500,400,,
20150910,20002894001,1321 JP,JP,1,18600,50,,
20161213,101013264,ACV VN,VN,1,42000,1000,,
20161219,101013264,CMS VN,VN,2,4600,11500,,
20150720,101013264,NCT VN,VN,1,110000,1560,,
20150121,20002894001,43 HK,HK,2,0.83,300000,,
20170428,632407,5108.JP,JP,2,4646,800,,
20140604,20002894001,1910 HK,HK,2,25,2100,,
20161104,101013264,NNC VN,VN,1,90500,2500,,
20170829,632407,5707.JP,JP,1,502,2000,,
20141113,632407,WTE SP,SP,2,0.007,419,,
20171106,101013264,APC VN,VN,1,59800,3000,,
20170220,101013264,HAX VN,VN,2,43800,5000,,
20160427,101013264,VNM VN,VN,1,139000,1500,,
20170427,101013264,MAS VN,VN,2,90000,3000,,
20161104,632407,5707.JP,JP,2,389,1000,,
20170522,101013264,GIL VN,VN,2,47500,3500,,
20170705,101013264,HAX VN,VN,1,47000,3000,,
20171106,101013264,APC VN,VN,1,61400,5000,,
20160929,101013264,GIL VN,VN,1,68000,1930,,
20141218,101013264,VMD VN,VN,1,0,16700,,
20140328,20002894001,3777 HK,HK,1,2.06,6000,,
20170223,101013264,HPG VN,VN,2,0,1900,,
20170322,632407,5707.JP,JP,1,560,10000,,
20140716,20002894001,3777 HK,HK,2,2.13,6000,,
20180821,101013264,DXG VN,VN,2,28000,15000,,
20150317,20002894001,1181 HK,HK,1,1.63,100000,,
20170721,101013264,HAX VN,VN,1,36700,3500,,
20170328,101013264,GIL VN,VN,1,51500,4000,,
20150430,20002894001,573 HK,HK,1,3.7,20000,,
20170620,632407,STWD,WD,1,23,280,,
20141224,20002894001,AAPL US,US,1,113,130,,
20140403,20002894001,3918 HK,HK,2,8.4,6000,,
20171102,101013264,DHG VN,VN,2,91500,1450,,
20171201,632407,WLCON PM,PM,1,8.374518,795000,,
20160727,101013264,HAX VN,VN,1,30000,6000,,
20140409,20002894001,CQP US,US,1,33,80,,
20180426,101013264,HPG VN,VN,1,55500,13000,,
20170209,101013264,WCS VN,VN,1,189243.2432,3000,,
20170922,101013264,MAS VN,VN,2,84200,1500,,
20151019,20002894001,4503 JP,JP,1,1640,600,,
20150827,20002894001,357 HK,HK,1,7.86,7000,,
20180823,101013264,VJC VN,VN,1,151000,2000,,
20180206,632407,BTG.SG,SG,1,1.68,10000,,
20171116,632407,5707.JP,JP,2,6160,1000,,
20140905,20002894001,SPLK US,US,1,57,264,,
20160906,101013264,LIX VN,VN,1,53500,1300,,
20140707,20002894001,1045 HK,HK,2,11.86,4000,,
20170816,101013264,APC VN,VN,1,38800,2000,,
20170316,101013264,HAX VN,VN,2,52474.58065,62000,,
20171121,101013264,ACV VN,VN,1,0,900,,
